t_epoch,x_m,y_m,Pxx,Pxy,Pyx,Pyy
1.772659789716666698e+09,7.800329913756404210e+01,3.348009171541970659e+02,4.191754241749210557e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.200149221271874243e-06
1.772659789733333349e+09,7.786863245433802661e+01,3.346699877764067423e+02,4.114129163198300725e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.122368680137210454e-06
1.772659789750000000e+09,7.779195867463147351e+01,3.345646368966372961e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659789766666651e+09,7.775538477931102932e+01,3.344545256917751317e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659789783333302e+09,7.775713386469165300e+01,3.343113387537658809e+02,3.953077843642492797e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.960994817213688630e-06
1.772659789799999952e+09,7.775790937799075664e+01,3.341606964739765431e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659789816666603e+09,7.781020573438587462e+01,3.340965557799052021e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659789833333254e+09,7.787205309734812886e+01,3.339923918101723643e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659789849999905e+09,7.792177112033489550e+01,3.339098536329054809e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659789866666555e+09,7.799111983674436033e+01,3.338086466972916355e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659789883333445e+09,7.807308563766777354e+01,3.336968881862001695e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659789900000095e+09,7.814590485257019736e+01,3.335765882843310237e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659789916666746e+09,7.814890901267389722e+01,3.334491984006947973e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659789933333397e+09,7.816930670411279891e+01,3.333169390019969001e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659789950000048e+09,7.813940822544456921e+01,3.331710989709868045e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659789966666698e+09,7.816585978209923269e+01,3.330621068737515884e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659789983333349e+09,7.812241570269659974e+01,3.329347342008389319e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790000000000e+09,7.810209929622931213e+01,3.328331725560452696e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790016666651e+09,7.806961406394714231e+01,3.327189854479286737e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790033333302e+09,7.803383180331530866e+01,3.326604119327840863e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790049999952e+09,7.800928448335702114e+01,3.325589746321257962e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790066666603e+09,7.796785546424413837e+01,3.324682110035782898e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790083333254e+09,7.791295622323823977e+01,3.323714992609541241e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790099999905e+09,7.786028175195630752e+01,3.323005717173154494e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790116666555e+09,7.787428631957853042e+01,3.322382185527494016e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659790133333445e+09,7.787889880521261432e+01,3.321259223585793734e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790150000095e+09,7.788189805376856611e+01,3.320362638093167789e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790166666746e+09,7.788551355027408363e+01,3.319249934188522388e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790183333397e+09,7.791411456231868726e+01,3.318880613980342673e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659790200000048e+09,7.797862206172428046e+01,3.318113276354310983e+02,4.010162000229388764e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.018193298328689398e-06
1.772659790216666698e+09,7.802397755029170412e+01,3.317292059159813107e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790233333349e+09,7.808840816566919329e+01,3.316563401008980350e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790250000000e+09,7.812632504865207750e+01,3.316254626727522918e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790266666651e+09,7.821506601349574339e+01,3.316487423985482792e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659790283333302e+09,7.835005070102822344e+01,3.316364734276773447e+02,4.010162000229388764e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.018193298328689398e-06
1.772659790299999952e+09,7.843222484091896263e+01,3.315573258854795995e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790316666603e+09,7.854402481024013127e+01,3.314929267711195848e+02,3.981415319224159533e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.989389045294073157e-06
1.772659790333333254e+09,7.862238223600087395e+01,3.314332568732075970e+02,3.925140897751028889e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.933001920978963891e-06
1.772659790349999905e+09,7.874414335965887801e+01,3.313991082257390417e+02,3.967195978798360234e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.975141227275166286e-06
1.772659790366666555e+09,7.884174311355967291e+01,3.313274180938760765e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790383333445e+09,7.895312618764791068e+01,3.312315563771097118e+02,3.939059837104755960e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.946948736301585270e-06
1.772659790400000095e+09,7.903793138505015747e+01,3.310966118960506606e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790416666746e+09,7.914225903184616584e+01,3.309228385552932536e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659790433333397e+09,7.927239162920477611e+01,3.307319921551289781e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659790450000048e+09,7.942357894905889282e+01,3.305045289897580005e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790466666698e+09,7.958402269519272920e+01,3.302278891574885620e+02,3.897596049345757289e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.905401907498408745e-06
1.772659790483333349e+09,7.974270264093340188e+01,3.299789114183519700e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659790500000000e+09,7.994002021591229834e+01,3.297456357068011243e+02,3.953077843642492797e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.960994817213688630e-06
1.772659790516666651e+09,8.014744378089861243e+01,3.294859284381974476e+02,3.939059837104755960e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.946948736301585270e-06
1.772659791950000048e+09,8.033635086503750244e+01,3.292605975130493334e+02,5.725849866306911940e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.737317235242509822e-06
1.772659791966666698e+09,8.062633397753363340e+01,3.291356738339681556e+02,5.142661453997874848e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.152960850171513703e-06
1.772659791983333349e+09,8.090960417734089560e+01,3.290261823303384858e+02,5.026311647346339126e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.036378025506997480e-06
1.772659792000000000e+09,8.104283134850768988e+01,3.288768332660721398e+02,3.939059837104755960e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.946948736301585270e-06
1.772659792016666651e+09,8.116664862462532426e+01,3.287467770244551275e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659792033333302e+09,8.119899532789598595e+01,3.286117312420120697e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659792049999952e+09,8.115847712683451221e+01,3.285008913658411416e+02,3.925140897751028889e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.933001920978963891e-06
1.772659792066666603e+09,8.110375363042348340e+01,3.284635204278734477e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659792083333254e+09,8.104838336968394685e+01,3.283796529136704976e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659792099999905e+09,8.095941644862075748e+01,3.283504498464832864e+02,4.068918952613702739e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.077067925410428871e-06
1.772659792116666555e+09,8.080305922284398434e+01,3.283537208734358614e+02,5.072214036819822011e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.082372345374643292e-06
1.772659792133333445e+09,8.061770040194197406e+01,3.284359822471265602e+02,5.314903703653305625e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.325548055679649520e-06
1.772659792150000095e+09,8.040995647360483645e+01,3.284879425277650284e+02,7.510538259919188616e-06,0.000000000000000000e+00,0.000000000000000000e+00,7.525579889571099041e-06
1.772659792166666746e+09,8.029714027680924460e+01,3.285101432189313755e+02,5.554074370317704158e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.565197718185234324e-06
1.772659792183333397e+09,8.009174281115305405e+01,3.285254544861036266e+02,6.998268084131586816e-06,0.000000000000000000e+00,0.000000000000000000e+00,7.012283771567470858e-06
1.772659792200000048e+09,7.985143358047703543e+01,3.285112281685074436e+02,4.915110062228057729e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.924953732907286368e-06
1.772659792216666698e+09,7.962855629388657519e+01,3.285454554858413871e+02,4.936954995837960193e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.946842416164653392e-06
1.772659792233333349e+09,7.948856611567320840e+01,3.286357352789602828e+02,6.036745801910411092e-06,0.000000000000000000e+00,0.000000000000000000e+00,6.048835813506469591e-06
1.772659792250000000e+09,7.938079282498716793e+01,3.286691311705286012e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659792266666651e+09,7.926141776354053547e+01,3.287023835357134658e+02,4.339120601810706426e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.347810717332213866e-06
1.772659792283333302e+09,7.916855785398342960e+01,3.288103298352893944e+02,4.024691572693989453e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.032751969699445396e-06
1.772659792299999952e+09,7.905130067480598655e+01,3.288275271686427459e+02,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659792316666603e+09,7.877318411161012079e+01,3.287425941578866855e+02,6.037037359040982486e-06,0.000000000000000000e+00,0.000000000000000000e+00,6.049127954549166823e-06
1.772659792366666555e+09,7.868346132957715611e+01,3.289605550536764440e+02,8.083451459114065669e-06,0.000000000000000000e+00,0.000000000000000000e+00,8.099640482982839031e-06
1.772659792383333445e+09,7.842652593620886137e+01,3.290049689841863483e+02,5.610176131634045674e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.621411836550741913e-06
1.772659792400000095e+09,7.825031974742729801e+01,3.290356619330690933e+02,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659792416666746e+09,7.812323973225026918e+01,3.290465744639203649e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659792433333397e+09,7.804658875265334927e+01,3.291424530573138441e+02,4.497226210783565516e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.506232970190471563e-06
1.772659792450000048e+09,7.805610230777622860e+01,3.293357422460742896e+02,4.083878213468900116e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.092057145724435982e-06
1.772659792466666698e+09,7.821612539923765439e+01,3.295133687064166566e+02,4.893457594993572128e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.903257901484787227e-06
1.772659792483333349e+09,7.830471607710123294e+01,3.295897166384697243e+02,4.068918952613702739e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.077067925410428871e-06
1.772659792500000000e+09,7.836559487027018633e+01,3.296536161466046906e+02,4.175995767156169069e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.184359186605438909e-06
1.772659792516666651e+09,7.842735455936588096e+01,3.297654398225422483e+02,4.207632098725534043e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.216058877413056435e-06
1.772659792533333302e+09,7.848988324489756963e+01,3.297858699080564975e+02,4.571254625775888754e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.580409644596899940e-06
1.772659792549999952e+09,7.846746474048744346e+01,3.298013025775306915e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659792566666603e+09,7.842375852003915782e+01,3.298257819325787636e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659792583333254e+09,7.839173583895848196e+01,3.298252577075831482e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659792599999905e+09,7.832183702809204817e+01,3.298071100703302818e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659792616666555e+09,7.826504152715635598e+01,3.297447661107749468e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659792633333445e+09,7.816563245532383064e+01,3.297108678118650005e+02,3.897596049345757289e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.905401907498408745e-06
1.772659792650000095e+09,7.808696498742914116e+01,3.296483745755881500e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659792666666746e+09,7.795523405279597284e+01,3.295630655448109678e+02,4.339120601810706426e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.347810717332213866e-06
1.772659792683333397e+09,7.787319911837242614e+01,3.294788909413487090e+02,4.871995061682195976e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.881752384373011778e-06
1.772659792700000048e+09,7.777404729639320635e+01,3.294480886960434418e+02,5.072214036819822011e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.082372345374643292e-06
1.772659792716666698e+09,7.756293707870661081e+01,3.293769457873236775e+02,4.829629887232785819e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.839302363639334306e-06
1.772659792733333349e+09,7.745380670797572975e+01,3.293537769239854924e+02,6.042680549957349918e-06,0.000000000000000000e+00,0.000000000000000000e+00,6.054782447290369241e-06
1.772659792750000000e+09,7.728285968278039775e+01,3.292353494495660016e+02,4.628395308598085669e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.637664765154362078e-06
1.772659792766666651e+09,7.711419999805112013e+01,3.291631973248345844e+02,4.706842686709919094e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.716269252699351812e-06
1.772659792783333302e+09,7.699232833525429953e+01,3.291106388209221336e+02,4.305484007998221354e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.314106758283126766e-06
1.772659792799999952e+09,7.687934530072591599e+01,3.290654123969614488e+02,4.461103911901770595e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.470038327859625987e-06
1.772659792816666603e+09,7.677661274549193138e+01,3.290299637648157614e+02,4.461103911901770595e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.470038327859625987e-06
1.772659792833333254e+09,7.664011979739267133e+01,3.289888534854917452e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659792849999905e+09,7.652640294381347985e+01,3.289759142699254539e+02,4.726871804525705288e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.736338483561901985e-06
1.772659792866666555e+09,7.641523329973361456e+01,3.288928535011403369e+02,4.288860517619848924e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.297449975432612178e-06
1.772659792883333445e+09,7.622987069252909009e+01,3.288386163614285920e+02,5.118962553288206808e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.129214486806666940e-06
1.772659792900000095e+09,7.612912642960017706e+01,3.288213452475154668e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659792916666746e+09,7.603819772226231066e+01,3.287962605736124146e+02,4.191754241749210557e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.200149221271874243e-06
1.772659792933333397e+09,7.594908604689369724e+01,3.287639230782116897e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659792950000048e+09,7.590309428387580226e+01,3.287431270606290354e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659792966666698e+09,7.586929566775208400e+01,3.286544025729059513e+02,4.129423323656285169e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.137693470769689128e-06
1.772659792983333349e+09,7.577759625205108307e+01,3.285676045070781583e+02,4.390572624757077787e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.399365785126666627e-06
1.772659793000000000e+09,7.568503944672053763e+01,3.285357100876254322e+02,3.897596049345757289e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.905401907498408745e-06
1.772659793016666651e+09,7.564017490691691137e+01,3.285126990956309214e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659793033333302e+09,7.561785944871162712e+01,3.284906512935999672e+02,3.953077843642492797e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.960994817213688630e-06
1.772659793049999952e+09,7.561211401149199673e+01,3.284238321175334363e+02,3.939059837104755960e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.946948736301585270e-06
1.772659793066666603e+09,7.562935354246155839e+01,3.283849103205244546e+02,3.939059837104755960e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.946948736301585270e-06
1.772659793083333254e+09,7.562963240268589971e+01,3.284041860706780653e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659793099999905e+09,7.565560434488385511e+01,3.283915557238938163e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659793116666555e+09,7.563912372080186231e+01,3.282909457301275324e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659793133333445e+09,7.559059118190808135e+01,3.282404444699940882e+02,4.054068883443579888e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.062188115463674331e-06
1.772659793150000095e+09,7.555242143980983371e+01,3.282639216143916201e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793166666746e+09,7.554875880386657627e+01,3.282600455902172598e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659793183333397e+09,7.552562462800428023e+01,3.282123050929994292e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659793200000048e+09,7.550205754111750878e+01,3.281843109506659744e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659793216666698e+09,7.549178117391558374e+01,3.282158563508210136e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793233333349e+09,7.548562770219298557e+01,3.282802734746713895e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793250000000e+09,7.550176090614469615e+01,3.283249669209296826e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793266666651e+09,7.545214151678284509e+01,3.283491577789239386e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793283333302e+09,7.540451948735993426e+01,3.283990695104070028e+02,3.939059837104755960e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.946948736301585270e-06
1.772659793299999952e+09,7.534200585383992177e+01,3.284617668026266983e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793316666603e+09,7.529127953486990066e+01,3.285042299010275428e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793333333254e+09,7.524503697075616060e+01,3.285425959922106927e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793349999905e+09,7.518095839697269867e+01,3.285860807406858726e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793366666555e+09,7.511612112869467239e+01,3.286522047514853284e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793383333445e+09,7.505303545831039003e+01,3.286866289564875956e+02,3.897596049345757289e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.905401907498408745e-06
1.772659793400000095e+09,7.498562878120681319e+01,3.287312066939905435e+02,3.939059837104755960e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.946948736301585270e-06
1.772659793416666746e+09,7.490710376166877893e+01,3.287898353243203360e+02,3.953077843642492797e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.960994817213688630e-06
1.772659793433333397e+09,7.480448733559894947e+01,3.288014714351066914e+02,3.953077843642492797e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.960994817213688630e-06
1.772659793450000048e+09,7.469255233052651022e+01,3.288266520251126508e+02,4.207632098725534043e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.216058877413056435e-06
1.772659793466666698e+09,7.460727390948049731e+01,3.288708039922056514e+02,3.981415319224159533e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.989389045294073157e-06
1.772659793483333349e+09,7.455221570396223285e+01,3.289106668576187076e+02,3.870435101266692973e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.878186563195284346e-06
1.772659793500000000e+09,7.447073293375693481e+01,3.289481216483178514e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
1.772659793516666651e+09,7.441937207316657066e+01,3.290057669111174619e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793533333302e+09,7.438514741994272583e+01,3.290782996602748085e+02,3.925140897751028889e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.933001920978963891e-06
1.772659793549999952e+09,7.439941592372738910e+01,3.291528542398022523e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793566666603e+09,7.442604109643015420e+01,3.292104884550436736e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793583333254e+09,7.445459420926565031e+01,3.292838390892518419e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793599999905e+09,7.448666833987736879e+01,3.293125135851250889e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793616666555e+09,7.450090332906817991e+01,3.293127327631064531e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793633333445e+09,7.449004739758200344e+01,3.293405631346774385e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793650000095e+09,7.447237446029689067e+01,3.293805296978007391e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793666666746e+09,7.441884551751712706e+01,3.294012213032468139e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793683333397e+09,7.433842378795115735e+01,3.294682341228245264e+02,4.144831619640078375e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.153132625511369215e-06
1.772659793700000048e+09,7.425612880535122429e+01,3.295298294155738290e+02,3.911319979096974139e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.919153322665658178e-06
1.772659793716666698e+09,7.418937864098900548e+01,3.295950005564725984e+02,4.223630699861371703e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.232089519532496886e-06
1.772659793733333349e+09,7.411329455268162292e+01,3.296597870526442762e+02,3.925140897751028889e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.933001920978963891e-06
1.772659793750000000e+09,7.404466252715612029e+01,3.297345028896935446e+02,4.144831619640078375e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.153132625511369215e-06
1.772659793766666651e+09,7.399669453820564513e+01,3.298097624648426631e+02,4.010162000229388764e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.018193298328689398e-06
1.772659793783333302e+09,7.398894510613138209e+01,3.298996948769462847e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793799999952e+09,7.404716548274414833e+01,3.299781789132720746e+02,3.897596049345757289e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.905401907498408745e-06
1.772659793816666603e+09,7.406561368138497414e+01,3.300539321155596895e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793833333254e+09,7.412910234438005830e+01,3.301422411454461212e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793849999905e+09,7.419447691455174265e+01,3.302322080222154455e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793866666555e+09,7.426718994770052973e+01,3.303303074020922736e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793883333445e+09,7.433461106279987973e+01,3.304279639748237969e+02,3.856996090498407406e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.864720637628635489e-06
1.772659793900000095e+09,7.439925576649027050e+01,3.304956292227312247e+02,3.953077843642492797e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.960994817213688630e-06
1.772659793916666746e+09,7.444534107915474408e+01,3.305781965336138910e+02,3.883968091131261282e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.891746656073590425e-06
